dataset,cluster,model,selection_method,opt_metric,n_features_selected,features_percent,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std
anneal,C0,MLP,random_1,log_loss,3,0.1,0.3156043518856818,0.08628589054388337,0.7817228464419476,0.0345141366716601
anneal,C0,MLP,random_2,log_loss,3,0.1,0.2618952015588844,0.07213291026273633,0.7684269662921348,0.020904927137039016
anneal,C0,MLP,random_3,log_loss,3,0.1,0.3308994641334795,0.09395269337590921,0.7940074906367041,0.02627516074556888
anneal,C0,MLP,random_4,log_loss,3,0.1,0.30601680672268905,0.12003060932180498,0.7917478152309613,0.03362610110815177
australian,C0,KNN,attention,log_loss,1,0.1,0.5613051238518132,0.07416164564015128,0.5985507246376811,0.06263448505647512
australian,C0,KNN,decision_tree,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,KNN,f_classif,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,KNN,linear_model,log_loss,1,0.1,0.49743589743589745,0.005405602837894695,0.5521739130434782,0.004583011101693297
australian,C0,KNN,random,log_loss,1,0.1,0.5340940751382177,0.06895897943280199,0.572463768115942,0.06158236127527517
australian,C0,KNN,random_1,log_loss,1,0.1,0.5223736450306908,0.04926070016056653,0.5666666666666667,0.040099528443376095
australian,C0,KNN,random_2,log_loss,1,0.1,0.5626276609638239,0.06627724186950357,0.5985507246376811,0.05758729688960619
australian,C0,KNN,random_3,log_loss,1,0.1,0.5009337860780985,0.005749841806676873,0.5521739130434782,0.01735099999620091
australian,C0,KNN,random_4,log_loss,1,0.1,0.5636765922249793,0.0854280452910515,0.5898550724637681,0.08452035633238834
australian,C0,MLP,attention,log_loss,1,0.1,0.6435172608941709,0.05822212071382118,0.6594202898550725,0.05685315118811508
australian,C0,MLP,decision_tree,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,f_classif,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,linear_model,log_loss,1,0.1,0.788741238953463,0.16323138109981739,0.7956521739130434,0.13517077414486242
australian,C0,MLP,random,log_loss,1,0.1,0.5920279918157677,0.11857147614509576,0.6202898550724638,0.10128811676118166
australian,C0,MLP,random_1,log_loss,1,0.1,0.6119859823255409,0.1201052588628674,0.6376811594202898,0.10179375606621004
australian,C0,MLP,random_2,log_loss,1,0.1,0.5739438857690131,0.056589708839084124,0.6014492753623188,0.045446588701030875
australian,C0,MLP,random_3,log_loss,1,0.1,0.6469842409995212,0.13654779036607978,0.6739130434782609,0.1222613597569446
australian,C0,MLP,random_4,log_loss,1,0.1,0.5850885899612555,0.09805634914100445,0.6159420289855072,0.08729135748595487
jasmine,C0,KNN,attention,log_loss,14,0.1,0.5227919463087248,0.012624991795999164,0.5227941011425108,0.01249356343515642
jasmine,C0,KNN,decision_tree,log_loss,14,0.1,0.7861677852348994,0.028347857063033444,0.7861697829453884,0.028329577277182858
jasmine,C0,KNN,f_classif,log_loss,14,0.1,0.6373333333333333,0.06950007825114461,0.6373223945590447,0.06948744188822777
jasmine,C0,KNN,linear_model,log_loss,14,0.1,0.7520917225950783,0.043706872328260205,0.7520156674373191,0.043742640668931396
jasmine,C0,KNN,random,log_loss,14,0.1,0.6233758389261745,0.06535745032793241,0.6233462773001729,0.06551459072235902
jasmine,C0,KNN,random_1,log_loss,14,0.1,0.6349709172259508,0.08888192308887215,0.6350800206504904,0.08880280894245154
jasmine,C0,KNN,random_2,log_loss,14,0.1,0.5958993288590604,0.07824501053385181,0.5961538461538461,0.07806430553521657
jasmine,C0,KNN,random_3,log_loss,14,0.1,0.6519485458612976,0.0917565559495377,0.6517799824919754,0.09193569362762506
jasmine,C0,KNN,random_4,log_loss,14,0.1,0.607675615212528,0.07721367281134515,0.6076440483939753,0.07733619172385628
jasmine,C0,MLP,attention,log_loss,14,0.1,0.7305480984340045,0.02804934441971825,0.730553747390631,0.02789787526899528
jasmine,C0,MLP,decision_tree,log_loss,14,0.1,0.8046174496644294,0.01992268575920582,0.8046149356916793,0.01992345119020048
jasmine,C0,MLP,f_classif,log_loss,14,0.1,0.7925771812080538,0.02862550865674344,0.7925534780364077,0.02852743226637785
jasmine,C0,MLP,linear_model,log_loss,14,0.1,0.7956219239373602,0.027235251805328882,0.795582590738704,0.027188691842426237
jasmine,C0,MLP,random,log_loss,14,0.1,0.7140782997762865,0.07915908574408594,0.7141063051334425,0.0791155608995143
jasmine,C0,MLP,random_1,log_loss,14,0.1,0.7442818791946308,0.020525572846557746,0.7442986689412134,0.020536857269771558
jasmine,C0,MLP,random_2,log_loss,14,0.1,0.7043668903803132,0.07028418183831536,0.7044364885187762,0.07021442003508846
jasmine,C0,MLP,random_3,log_loss,14,0.1,0.7385659955257271,0.030351746076206162,0.7386029494287445,0.0303946771225188
jasmine,C0,MLP,random_4,log_loss,14,0.1,0.7395592841163311,0.022430082152450775,0.7396253731678301,0.022445910583940236
kr-vs-kp,C0,KNN,attention,log_loss,3,0.1,0.7432555039559683,0.019743534099864183,0.7546835815047022,0.018541580306874063
kr-vs-kp,C0,KNN,decision_tree,log_loss,3,0.1,0.7432555039559683,0.019743534099864183,0.7546835815047022,0.018541580306874063
kr-vs-kp,C0,KNN,f_classif,log_loss,3,0.1,0.7432555039559683,0.019743534099864183,0.7546835815047022,0.018541580306874063
kr-vs-kp,C0,KNN,linear_model,log_loss,3,0.1,0.7432555039559683,0.019743534099864183,0.7546835815047022,0.018541580306874063
kr-vs-kp,C0,KNN,random,log_loss,3,0.1,0.5049632031087464,0.01022348452376428,0.5269161442006269,0.009331031288067051
kr-vs-kp,C0,KNN,random_1,log_loss,3,0.1,0.5046745518251423,0.006167086171713661,0.5266026645768025,0.006165433410839372
kr-vs-kp,C0,KNN,random_2,log_loss,3,0.1,0.5029562263501892,0.005009344580567811,0.5250352664576802,0.005446070613967474
kr-vs-kp,C0,KNN,random_3,log_loss,3,0.1,0.5047416905095897,0.009513198915258673,0.526592868338558,0.008485611167744727
kr-vs-kp,C0,KNN,random_4,log_loss,3,0.1,0.5026417752729835,0.005258688919877453,0.524715909090909,0.004972555694006811
kr-vs-kp,C0,MLP,attention,log_loss,3,0.1,0.9010957150565145,0.010673834703929895,0.9042633228840126,0.010673260993969948
kr-vs-kp,C0,MLP,decision_tree,log_loss,3,0.1,0.9010957150565145,0.010673834703929895,0.9042633228840126,0.010673260993969948
kr-vs-kp,C0,MLP,f_classif,log_loss,3,0.1,0.9010957150565145,0.010673834703929895,0.9042633228840126,0.010673260993969948
kr-vs-kp,C0,MLP,linear_model,log_loss,3,0.1,0.9010957150565145,0.010673834703929895,0.9042633228840126,0.010673260993969948
kr-vs-kp,C0,MLP,random,log_loss,3,0.1,0.5884181793077652,0.04558614427667067,0.5947991771159875,0.037426508647465405
kr-vs-kp,C0,MLP,random_1,log_loss,3,0.1,0.5827228666493589,0.07113409833303871,0.591744710031348,0.07023906419949313
kr-vs-kp,C0,MLP,random_2,log_loss,3,0.1,0.5756488822124485,0.07262943704806225,0.586653605015674,0.07115312441971017
kr-vs-kp,C0,MLP,random_3,log_loss,3,0.1,0.5894754724762865,0.07355160259780187,0.6019915752351097,0.06822463967015731
kr-vs-kp,C0,MLP,random_4,log_loss,3,0.1,0.6267914773174131,0.10122086140086425,0.6344945141065831,0.09739108710368545
ldpa,C0,KNN,attention,log_loss,1,0.1,0.13183896807656997,0.0019160376267124096,0.3397185490719398,0.003068548888452932
ldpa,C0,KNN,decision_tree,log_loss,1,0.1,0.9889751804505019,0.0012854622896138154,0.9948987019289094,0.0004283889426003459
ldpa,C0,KNN,f_classif,log_loss,1,0.1,0.14220629077455746,0.0029344626343848807,0.3198471430304501,0.004181704905939375
ldpa,C0,KNN,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.018033482955234745,2.9300369497734724e-05
ldpa,C0,KNN,random,log_loss,1,0.1,0.2896962412166402,0.3694230997284676,0.33778963969428605,0.37612095154692204
ldpa,C0,KNN,random_1,log_loss,1,0.1,0.29460402937104463,0.36669913667444165,0.36668688584253306,0.35980444685555657
ldpa,C0,KNN,random_2,log_loss,1,0.1,0.3812037035164601,0.41949864903830214,0.4705083100812811,0.3835980913558214
ldpa,C0,KNN,random_3,log_loss,1,0.1,0.5522307237120561,0.4604955615124591,0.6004003396821546,0.43113289937857446
ldpa,C0,KNN,random_4,log_loss,1,0.1,0.29806724938449447,0.36482585731898315,0.39943588499332766,0.33829896736381926
ldpa,C0,MLP,attention,log_loss,1,0.1,0.1416219185124547,0.0008969160815982685,0.4212422661652311,0.0019290407766273047
ldpa,C0,MLP,decision_tree,log_loss,1,0.1,0.09090909090909091,0.0,0.3304622103603057,0.0
ldpa,C0,MLP,f_classif,log_loss,1,0.1,0.14653672905049397,0.0034248333088662277,0.3939403129928424,0.0026845477290179227
ldpa,C0,MLP,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.3304622103603057,0.0
ldpa,C0,MLP,random,log_loss,1,0.1,0.12303937312827788,0.027767743698077427,0.37827853936673544,0.042686641055578727
ldpa,C0,MLP,random_1,log_loss,1,0.1,0.12362233901861053,0.0281896085903511,0.3719701564964212,0.03584030205886663
ldpa,C0,MLP,random_2,log_loss,1,0.1,0.10781182946645003,0.02727240196774107,0.3523595778236079,0.035950490712177326
ldpa,C0,MLP,random_3,log_loss,1,0.1,0.106927715703755,0.02580013298728681,0.3521472764770108,0.03565472943140786
ldpa,C0,MLP,random_4,log_loss,1,0.1,0.11351671544200734,0.029230144769360148,0.3559019774353997,0.032972612215980336
nomao,C0,KNN,attention,log_loss,11,0.1,0.8914545199520152,0.00922561117001088,0.9041929097631474,0.009235068378351509
nomao,C0,KNN,decision_tree,log_loss,11,0.1,0.9402047481021336,0.0027547104748881293,0.9516322873473632,0.002296445769717482
nomao,C0,KNN,f_classif,log_loss,11,0.1,0.7584999429804733,0.005387620556699416,0.7144932356835059,0.007111782220904496
nomao,C0,KNN,linear_model,log_loss,11,0.1,0.9409375035341384,0.006176811723386178,0.9523288985467862,0.005063422701122013
nomao,C0,KNN,random,log_loss,11,0.1,0.790075029451292,0.0904540423162327,0.7547638639064881,0.13697732230326073
nomao,C0,KNN,random_1,log_loss,11,0.1,0.8028226745972129,0.10737445671886983,0.7768409819468374,0.16480135525837933
nomao,C0,KNN,random_2,log_loss,11,0.1,0.8028371858098197,0.0987856564435402,0.7736156129944516,0.14122049340204368
nomao,C0,KNN,random_3,log_loss,11,0.1,0.7392338661757172,0.11485367994757467,0.6735530959571698,0.1723799766262775
nomao,C0,KNN,random_4,log_loss,11,0.1,0.7575548090932727,0.10829898146430407,0.7085911508674344,0.16429344269812868
nomao,C0,MLP,attention,log_loss,11,0.1,0.8967211747272472,0.005546549396572033,0.9168143553799759,0.005516054097750329
nomao,C0,MLP,decision_tree,log_loss,11,0.1,0.9404780674759152,0.004181947790248766,0.9518065369619144,0.003843063208666942
nomao,C0,MLP,f_classif,log_loss,11,0.1,0.892803076314156,0.006803787851760576,0.9124333220354794,0.005180319765741424
nomao,C0,MLP,linear_model,log_loss,11,0.1,0.9380528866857821,0.006378805593517473,0.9504719085005154,0.004205827490681697
nomao,C0,MLP,random,log_loss,11,0.1,0.8414651119203986,0.05119832926401455,0.8807506119109689,0.029501204554477765
nomao,C0,MLP,random_1,log_loss,11,0.1,0.8523270436149591,0.05174812988104039,0.8885569491820504,0.03453908722914907
nomao,C0,MLP,random_2,log_loss,11,0.1,0.8378614374777061,0.051000152149601644,0.8777910624377334,0.03188233322455818
nomao,C0,MLP,random_3,log_loss,11,0.1,0.8517506249609218,0.04303721373417521,0.8881477260922003,0.026783268306719038
nomao,C0,MLP,random_4,log_loss,11,0.1,0.8337825199684932,0.04692973056630132,0.8783694671032926,0.02975219471026639
sylvine,C0,KNN,attention,log_loss,2,0.1,0.9190007903696499,0.010701857009870287,0.919004325048733,0.01069510611958301
sylvine,C0,KNN,decision_tree,log_loss,2,0.1,0.9190007903696499,0.010701857009870287,0.919004325048733,0.01069510611958301
sylvine,C0,KNN,f_classif,log_loss,2,0.1,0.911390442607004,0.01491611346534182,0.9113966557017544,0.014909532047190116
sylvine,C0,KNN,linear_model,log_loss,2,0.1,0.9082654426070039,0.016855329535164276,0.90826975207115,0.016853046455804113
sylvine,C0,KNN,random,log_loss,2,0.1,0.6607855058365759,0.20991623438343038,0.6607798793859649,0.20992138260797263
sylvine,C0,KNN,random_1,log_loss,2,0.1,0.6100908925097277,0.17343077932012257,0.6100702058966861,0.1734461489504857
sylvine,C0,KNN,random_2,log_loss,2,0.1,0.5976243312256809,0.17401915246547878,0.5976326449805068,0.17401521117014743
sylvine,C0,KNN,random_3,log_loss,2,0.1,0.6092655642023346,0.1583411096077007,0.6092912402534113,0.1583470562777532
sylvine,C0,KNN,random_4,log_loss,2,0.1,0.5558426556420233,0.13452118460197401,0.5558612786306043,0.1345103786153924
sylvine,C0,MLP,attention,log_loss,2,0.1,0.9211492278696498,0.01516036330802244,0.921155427631579,0.01514840590792008
sylvine,C0,MLP,decision_tree,log_loss,2,0.1,0.9211492278696498,0.01516036330802244,0.921155427631579,0.01514840590792008
sylvine,C0,MLP,f_classif,log_loss,2,0.1,0.9133428076361868,0.019453584489806008,0.9133467348927875,0.019451383834208493
sylvine,C0,MLP,linear_model,log_loss,2,0.1,0.9143216500486382,0.01815750217067936,0.914322155214425,0.018146734167258254
sylvine,C0,MLP,random,log_loss,2,0.1,0.5961142692120622,0.11540144039978592,0.5960457785087719,0.11541270676676045
sylvine,C0,MLP,random_1,log_loss,2,0.1,0.5534175887645915,0.03606753326173993,0.5534752680311891,0.036104220868071975
sylvine,C0,MLP,random_2,log_loss,2,0.1,0.6123183669747082,0.1304376338967737,0.6122471978557504,0.13044124563057935
sylvine,C0,MLP,random_3,log_loss,2,0.1,0.6434802103599222,0.1373905074764476,0.6434328551413255,0.13742682625057373
sylvine,C0,MLP,random_4,log_loss,2,0.1,0.6028346911478599,0.1656923713299386,0.6028169925682261,0.16568023325496947
volkert,C0,KNN,attention,log_loss,18,0.1,0.499455449586354,0.007112171876496975,0.5933287600754588,0.004419949339822029
volkert,C0,KNN,decision_tree,log_loss,18,0.1,0.5705063477360444,0.015560450013491543,0.6404218830389299,0.011747535301902045
volkert,C0,KNN,f_classif,log_loss,18,0.1,0.32524466307461763,0.003996838548181465,0.46016120734007887,0.004083889834823173
volkert,C0,KNN,linear_model,log_loss,18,0.1,0.3676548269509674,0.008039036289816734,0.49782198593723204,0.005983479225809581
volkert,C0,KNN,random,log_loss,18,0.1,0.3798920803168159,0.03769450548451776,0.4975304407477276,0.027934269261495226
volkert,C0,KNN,random_1,log_loss,18,0.1,0.35840838480313825,0.026660587755205432,0.48305607957468705,0.017753441039246785
volkert,C0,KNN,random_2,log_loss,18,0.1,0.3691664291910456,0.04098985882840223,0.4928314182815983,0.03496636698016432
volkert,C0,KNN,random_3,log_loss,18,0.1,0.3813448529123382,0.05095407872299821,0.5009603841536615,0.03959975335215613
volkert,C0,KNN,random_4,log_loss,18,0.1,0.3644094839282798,0.035483385721283796,0.4838964157091408,0.028039329897444128
volkert,C0,MLP,attention,log_loss,18,0.1,0.49148107368229266,0.006735556134169048,0.6079574687017664,0.005883905488449587
volkert,C0,MLP,decision_tree,log_loss,18,0.1,0.5330045813680451,0.01275487483978764,0.6301663522551878,0.009687608511316125
volkert,C0,MLP,f_classif,log_loss,18,0.1,0.3759166771832829,0.0062668903455656184,0.5316926770708283,0.004663160520828284
volkert,C0,MLP,linear_model,log_loss,18,0.1,0.38753545753740193,0.006665796850968594,0.5470759732464414,0.005786458991424943
volkert,C0,MLP,random,log_loss,18,0.1,0.4075748163603617,0.025794367643003944,0.5483279025896073,0.021161983340820905
volkert,C0,MLP,random_1,log_loss,18,0.1,0.4094144784875707,0.020132191846436446,0.5498199279711885,0.014937437442819014
volkert,C0,MLP,random_2,log_loss,18,0.1,0.4191805936402385,0.02891886036730899,0.5567312639341451,0.017248339684815872
volkert,C0,MLP,random_3,log_loss,18,0.1,0.39785707553693317,0.02683893519248023,0.5417767106842737,0.020415839962764387
volkert,C0,MLP,random_4,log_loss,18,0.1,0.41190668648723927,0.01776276556707418,0.5526153318470246,0.011997463409919504
adult,C0,KNN,attention,log_loss,14,1.0,0.7526819006133763,0.004850532735560127,0.8336884041387623,0.003494022760399205
adult,C0,MLP,attention,log_loss,14,1.0,0.7778314311739323,0.011011511739240072,0.8433112613870035,0.0028127573279030033
anneal,C0,KNN,attention,log_loss,32,1.0,0.8501987577639752,0.07897040531862982,0.9554806491885144,0.025624433880221033
anneal,C0,MLP,attention,log_loss,32,1.0,0.9464497016197783,0.062553659848796,0.9822097378277153,0.011936405837042599
australian,C0,KNN,attention,log_loss,14,1.0,0.8542083496582646,0.022079443561531766,0.8594202898550725,0.022710452702498864
australian,C0,MLP,attention,log_loss,14,1.0,0.8508227765443385,0.04357100502286776,0.8536231884057971,0.042363596653901
jasmine,C0,KNN,attention,log_loss,144,1.0,0.7794944071588368,0.020828455220844408,0.7794830643532131,0.020805258989672518
jasmine,C0,MLP,attention,log_loss,144,1.0,0.7801901565995525,0.02322693640172686,0.7801676730039729,0.023188232560120266
kr-vs-kp,C0,KNN,attention,log_loss,36,1.0,0.934810731993186,0.008147157298288953,0.9374177115987461,0.007845446446134226
kr-vs-kp,C0,MLP,attention,log_loss,36,1.0,0.994657164000173,0.004255285337560915,0.9946816222570533,0.0041827718243031276
ldpa,C0,KNN,attention,log_loss,7,1.0,0.5177966614784072,0.004778849957748284,0.7608152371709329,0.002296955333140924
ldpa,C0,MLP,attention,log_loss,7,1.0,0.4027454827459877,0.006349940078561275,0.6901977435399733,0.003238882259657447
nomao,C0,KNN,attention,log_loss,118,1.0,0.9441877324538547,0.0058294469002213856,0.9548820115096678,0.003947142457405295
nomao,C0,MLP,attention,log_loss,118,1.0,0.9540897647562296,0.0032996308817092946,0.96245490750324,0.00365483889843518
sylvine,C0,KNN,attention,log_loss,20,1.0,0.826506262159533,0.02537169904800253,0.8265080561647172,0.025371537024565766
sylvine,C0,MLP,attention,log_loss,20,1.0,0.9281766780155642,0.015869900746317944,0.9281843932748538,0.01585668981743754
volkert,C0,KNN,attention,log_loss,180,1.0,0.6144772903747607,0.006918496495960366,0.6770879780483622,0.00417618987881672
volkert,C0,MLP,attention,log_loss,180,1.0,0.5790907630609082,0.011959092321462611,0.6546046990224661,0.007294400070622874
adult,C0,KNN,decision_tree,log_loss,14,1.0,0.7526819006133763,0.004850532735560127,0.8336884041387623,0.003494022760399205
adult,C0,MLP,decision_tree,log_loss,14,1.0,0.7778314311739323,0.011011511739240072,0.8433112613870035,0.0028127573279030033
anneal,C0,KNN,decision_tree,log_loss,32,1.0,0.8501987577639752,0.07897040531862982,0.9554806491885144,0.025624433880221033
anneal,C0,MLP,decision_tree,log_loss,32,1.0,0.9464497016197783,0.062553659848796,0.9822097378277153,0.011936405837042599
australian,C0,KNN,decision_tree,log_loss,14,1.0,0.8542083496582646,0.022079443561531766,0.8594202898550725,0.022710452702498864
australian,C0,MLP,decision_tree,log_loss,14,1.0,0.8508227765443385,0.04357100502286776,0.8536231884057971,0.042363596653901
jasmine,C0,KNN,decision_tree,log_loss,144,1.0,0.7794944071588368,0.020828455220844408,0.7794830643532131,0.020805258989672518
jasmine,C0,MLP,decision_tree,log_loss,144,1.0,0.7801901565995525,0.02322693640172686,0.7801676730039729,0.023188232560120266
kr-vs-kp,C0,KNN,decision_tree,log_loss,36,1.0,0.934810731993186,0.008147157298288953,0.9374177115987461,0.007845446446134226
kr-vs-kp,C0,MLP,decision_tree,log_loss,36,1.0,0.994657164000173,0.004255285337560915,0.9946816222570533,0.0041827718243031276
ldpa,C0,KNN,decision_tree,log_loss,7,1.0,0.5177966614784072,0.004778849957748284,0.7608152371709329,0.002296955333140924
ldpa,C0,MLP,decision_tree,log_loss,7,1.0,0.4027454827459877,0.006349940078561275,0.6901977435399733,0.003238882259657447
nomao,C0,KNN,decision_tree,log_loss,118,1.0,0.9441877324538547,0.0058294469002213856,0.9548820115096678,0.003947142457405295
nomao,C0,MLP,decision_tree,log_loss,118,1.0,0.9540897647562296,0.0032996308817092946,0.96245490750324,0.00365483889843518
sylvine,C0,KNN,decision_tree,log_loss,20,1.0,0.826506262159533,0.02537169904800253,0.8265080561647172,0.025371537024565766
sylvine,C0,MLP,decision_tree,log_loss,20,1.0,0.9281766780155642,0.015869900746317944,0.9281843932748538,0.01585668981743754
volkert,C0,KNN,decision_tree,log_loss,180,1.0,0.6144772903747607,0.006918496495960366,0.6770879780483622,0.00417618987881672
volkert,C0,MLP,decision_tree,log_loss,180,1.0,0.5790907630609082,0.011959092321462611,0.6546046990224661,0.007294400070622874
adult,C0,KNN,f_classif,log_loss,14,1.0,0.7526819006133763,0.004850532735560127,0.8336884041387623,0.003494022760399205
adult,C0,MLP,f_classif,log_loss,14,1.0,0.7778314311739323,0.011011511739240072,0.8433112613870035,0.0028127573279030033
anneal,C0,KNN,f_classif,log_loss,32,1.0,0.8501987577639752,0.07897040531862982,0.9554806491885144,0.025624433880221033
anneal,C0,MLP,f_classif,log_loss,32,1.0,0.9464497016197783,0.062553659848796,0.9822097378277153,0.011936405837042599
australian,C0,KNN,f_classif,log_loss,14,1.0,0.8542083496582646,0.022079443561531766,0.8594202898550725,0.022710452702498864
australian,C0,MLP,f_classif,log_loss,14,1.0,0.8508227765443385,0.04357100502286776,0.8536231884057971,0.042363596653901
jasmine,C0,KNN,f_classif,log_loss,144,1.0,0.7794944071588368,0.020828455220844408,0.7794830643532131,0.020805258989672518
jasmine,C0,MLP,f_classif,log_loss,144,1.0,0.7801901565995525,0.02322693640172686,0.7801676730039729,0.023188232560120266
kr-vs-kp,C0,KNN,f_classif,log_loss,36,1.0,0.934810731993186,0.008147157298288953,0.9374177115987461,0.007845446446134226
kr-vs-kp,C0,MLP,f_classif,log_loss,36,1.0,0.994657164000173,0.004255285337560915,0.9946816222570533,0.0041827718243031276
ldpa,C0,KNN,f_classif,log_loss,7,1.0,0.5177966614784072,0.004778849957748284,0.7608152371709329,0.002296955333140924
ldpa,C0,MLP,f_classif,log_loss,7,1.0,0.4027454827459877,0.006349940078561275,0.6901977435399733,0.003238882259657447
nomao,C0,KNN,f_classif,log_loss,118,1.0,0.9441877324538547,0.0058294469002213856,0.9548820115096678,0.003947142457405295
nomao,C0,MLP,f_classif,log_loss,118,1.0,0.9540897647562296,0.0032996308817092946,0.96245490750324,0.00365483889843518
sylvine,C0,KNN,f_classif,log_loss,20,1.0,0.826506262159533,0.02537169904800253,0.8265080561647172,0.025371537024565766
sylvine,C0,MLP,f_classif,log_loss,20,1.0,0.9281766780155642,0.015869900746317944,0.9281843932748538,0.01585668981743754
volkert,C0,KNN,f_classif,log_loss,180,1.0,0.6144772903747607,0.006918496495960366,0.6770879780483622,0.00417618987881672
volkert,C0,MLP,f_classif,log_loss,180,1.0,0.5790907630609082,0.011959092321462611,0.6546046990224661,0.007294400070622874
adult,C0,KNN,linear_model,log_loss,14,1.0,0.7526819006133763,0.004850532735560127,0.8336884041387623,0.003494022760399205
adult,C0,MLP,linear_model,log_loss,14,1.0,0.7778314311739323,0.011011511739240072,0.8433112613870035,0.0028127573279030033
anneal,C0,KNN,linear_model,log_loss,32,1.0,0.8501987577639752,0.07897040531862982,0.9554806491885144,0.025624433880221033
anneal,C0,MLP,linear_model,log_loss,32,1.0,0.9464497016197783,0.062553659848796,0.9822097378277153,0.011936405837042599
australian,C0,KNN,linear_model,log_loss,14,1.0,0.8542083496582646,0.022079443561531766,0.8594202898550725,0.022710452702498864
