dataset,aggregator,n_layers,optimizer__lr,n_head,n_hid,dropout,numerical_passthrough,trial,trial_balanced_accuracy_max,training_iter_sec,non_trainable_params,trainable_params,label,balanced_accuracy_train,balanced_accuracy_val,balanced_accuracy_test,n_parameters,n_trainable
volkert,mean,3,0.011476626172939333,4,1024,0.2722421402917777,False,26,0.34585513660749423,194.30226969718933,0.0,1059978.0,0,0.9913216107760876,0.6669239979498947,0.6644831196036981,730122,730122
volkert,mean,3,0.009307649300254996,16,1024,0.20317358202140057,False,27,0.3209698146677117,233.20434034665425,0.0,1059978.0,0,0.9913216107760876,0.6669239979498947,0.6644831196036981,730122,730122
volkert,mean,3,0.045084053573547944,16,1024,0.19887964254724583,False,28,0.44173004957571244,233.47152303059895,0.0,1059978.0,0,0.9913216107760876,0.6669239979498947,0.6644831196036981,730122,730122
volkert,mean,2,0.04277471195292015,16,512,0.12337715815256362,False,29,0.4208583030017624,190.6396444161733,0.0,466954.0,0,0.9913216107760876,0.6669239979498947,0.6644831196036981,730122,730122
volkert,max,3,0.003333107692074277,4,64,0.11922040606964629,False,0,0.43465780481716115,1135.2660176181791,0.0,110858.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,1.5186751948287728e-05,2,128,0.15156732548129892,False,1,0.1100650668665916,171.90680209795633,0.0,43018.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.00013354097982180038,2,1024,0.03466713280156025,False,2,0.1981916813608747,186.80708799362185,0.0,230442.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.0002969428326817938,1,1024,0.008711405633149538,False,3,0.24174075214552165,167.14946767489116,0.0,184266.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.0014860622653636085,1,512,0.022744609389356296,True,4,0.4325473043662374,89.98431954383847,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,4,0.0005556623220464118,1,128,0.05424688560114832,True,5,0.40824589281945356,55.06803718805312,0.0,70266.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,4,9.694229857196635e-05,32,32,0.02375654574117414,True,6,0.28836013143577927,16.39399108886719,0.0,370938.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.0009147950807480593,16,64,0.10290364035282795,True,7,0.41810115167577344,55.60960939725238,0.0,734970.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,4,9.997881077413422e-05,32,64,0.10527174807134121,False,8,0.18985739864363554,333.76681232452387,0.0,402954.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.009104748598859425,4,64,0.10028185052813554,True,9,0.4570017720964518,90.52858534812933,0.0,320698.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.0001002402892545186,32,1024,0.2715975707439414,True,10,0.28824056656831226,16.229460334777833,0.0,1719930.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.054826263592008026,4,256,0.3582598782840776,True,11,0.45702037831673514,89.97789501190184,0.0,5283194.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.021398825968197532,4,64,0.40430478328929276,False,12,0.2565664984413463,436.7486508369446,0.0,13567178.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.054377397231948586,4,256,0.39255518163946646,True,13,0.45859934685742954,90.75343134164808,0.0,5283194.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.08959275973825832,8,256,0.3531791088431084,True,14,0.4576435892528169,90.95216885089874,0.0,5283194.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.009344601191317673,8,256,0.46213672124346333,True,15,0.44897730953320075,56.11812190214793,0.0,5283194.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.009768246130857736,4,256,0.4953461247547949,True,16,0.430408036380974,16.502233521143594,0.0,468730.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.011077828328754868,4,32,0.22911563579859737,True,17,0.4333117501113022,16.37834498087565,0.0,296026.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.025338351308021402,4,32,0.23009208583939653,True,18,0.4570168101931339,55.49947464863459,0.0,2450618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.04053661960735504,16,512,0.21987002301603373,True,19,0.45653627284578047,56.66446382999416,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.002962865556036215,16,32,0.2069810973918064,True,20,0.4142311188109873,16.265987873077393,0.0,2450618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,3,0.0025328512378227485,16,512,0.181075098900073,True,21,0.40454371171307607,16.74815977414449,0.0,5012602.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.02587100725878593,16,512,0.2794814408094831,True,22,0.46061124514279833,91.54520779132844,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.018290589243899646,16,512,0.2770089920863509,True,23,0.4601299756907603,91.286197514534,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.02443418203651297,16,512,0.300616652444056,True,24,0.4608291129780401,92.28556951999666,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.008756841279956112,16,512,0.2860597173897305,True,25,0.4325935527736732,16.509945503870647,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.019168321168367527,16,512,0.28139451077630057,True,26,0.44181532786217026,16.75573794047038,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.02277589407743593,16,512,0.30108776680965565,True,27,0.46171202035664294,90.87307344198227,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,2,0.09308055432188307,16,512,0.31894542798291453,True,28,0.4567654546601282,55.96010170380273,0.0,3434618.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
volkert,max,1,0.004911379376276106,16,512,0.32786869620593306,True,29,0.4239133987666082,15.418663724263508,0.0,1856634.0,0,0.4626886090141217,0.46186605556057814,0.4564768018682293,3434618,3434618
adult,cls,3,0.0004441495462459798,16,32,0.2819359146160466,False,0,0.5,52.60494435628255,0.0,24289.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.08606465793966049,32,1024,0.22078403825336562,False,1,0.6707184663496295,50.22558401425679,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.0004444042534169026,1,64,0.40310645654261823,False,2,0.5,61.54781217575073,0.0,352129.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.022867136140633276,32,1024,0.34031971440134934,False,3,0.6816911024915964,186.6193461616834,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,3,0.01668979627243359,32,1024,0.18825457231653947,False,4,0.689663208120436,382.43919212579743,0.0,19061761.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.02261312794365729,16,1024,0.23714952193867073,False,5,0.6938637466207584,297.11913409948363,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.009620305788971413,8,512,0.07121789431038705,True,6,0.5002832958252837,32.2988955338796,0.0,1656330.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,5.305091192720117e-05,2,256,0.3913744188025103,True,7,0.5,246.93811587095254,0.0,830730.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.002752491308243279,32,64,0.3702098795330557,False,8,0.674669405003887,378.98206860065454,0.0,352129.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.022865547572068712,32,1024,0.22513438135787545,False,9,0.6888262544547901,307.01823380708686,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.0873399580232551,32,1024,0.22380248783289955,False,10,0.6314730883715062,185.80758574008937,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,3,0.00963486543444911,16,128,0.4671419202008802,False,11,0.5740149768983996,193.05226298570625,0.0,110209.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,6.018407233302044e-05,32,32,0.3700392229719662,False,12,0.5,264.1948740839957,0.0,2250305.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,3,0.017157779303406104,16,128,0.26440079761602914,False,13,0.6544344589378756,324.66905186176285,0.0,1029505.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,3,0.006853865211953484,16,128,0.4852167472072846,False,14,0.5745692020111394,197.24907788038254,0.0,110209.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.001375334333784733,2,1024,0.22169326362069253,True,15,0.5,191.45280382633206,0.0,2181130.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.027424602307889564,32,1024,0.3327934094754954,False,16,0.6833132745820678,304.0100887846948,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.0011928719224082028,4,512,0.06816329729350412,True,17,0.5160989631622395,197.58136946916588,0.0,5409290.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.003135276350441953,32,1024,0.44410937422295416,False,18,0.6762337153118614,184.99757543404894,0.0,12760065.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.05464957595936577,4,512,0.15226203056622478,False,19,0.6023294699815341,204.51385354518894,0.0,42561.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,1.1197736418578137e-05,4,128,0.16878870267846185,False,20,0.5,265.2518151307107,0.0,218753.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.005783749950089014,16,128,0.30587691977851605,False,21,0.5735349510126265,370.46895010471343,0.0,143681.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.059698693232708114,16,256,0.3185923301172686,False,22,0.6609279123877311,61.31278808911642,0.0,209729.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,0.02556813356302786,16,128,0.26616770099548354,False,23,0.6713525634131099,283.4345217633248,0.0,9088257.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.006889463366213533,16,128,0.31862406779523567,False,24,0.6733647919902955,372.12971548795696,0.0,143681.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,3,1.4829503002378578e-05,1,64,0.19383813532560284,True,25,0.5,307.86923500299446,0.0,3434698.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,2,1.1609114315695156e-05,8,128,0.008468629148258688,True,26,0.5,262.2619373822213,0.0,9088266.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.0306358067170977,32,1024,0.22795205998917026,False,27,0.6563996039077351,132.90786962111784,0.0,6458369.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,4,0.06161823600921092,16,256,0.13389567112894946,False,28,0.576909767840376,412.5802532672881,0.0,19068929.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,cls,1,0.023516443228723323,32,1024,0.10884269033860496,False,29,0.5703898794977326,37.1056917031606,0.0,6458369.0,1,0.760681965844663,0.7771527192541775,0.7599713766387479,12760065,12760065
adult,concatenate,3,1.817255349511352e-05,2,512,0.16414805500045637,True,0,0.5,51.74212290445964,0.0,1622535.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.009965147609727418,16,128,0.3931215467890241,False,1,0.6636743048757742,51.97360115051269,0.0,3636609.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.004935562874224512,16,256,0.3671610909492754,False,2,0.6731674946574288,192.84776144027705,0.0,4030209.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.00028136004452742046,4,512,0.3747970915660029,False,3,0.5,52.3170033454895,0.0,118209.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.05216243810439327,8,64,0.48570533177529174,False,4,0.5950261784856732,251.89302614927308,0.0,60865.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.0029702897964976175,32,1024,0.3350264385865086,False,5,0.6402715963997718,318.48655893325804,0.0,6391809.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,1,0.00058716799845224,1,512,0.4370242051801633,True,6,0.5008498874758512,32.7567170937856,0.0,5417479.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.035400913884538525,16,128,0.3870443170654468,False,7,0.5736901567350887,59.75983867645264,0.0,4820993.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.006693983357313427,1,128,0.4229610524834695,False,8,0.5828379910933699,250.00090782403942,0.0,2452225.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.0862280713589302,16,64,0.4783350063029041,False,9,0.5355613977046798,42.307573731740305,0.0,60865.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.008551855085577714,16,128,0.38580698886620446,False,10,0.6694144206084156,370.03032097101226,0.0,4820993.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.03655088380657967,16,128,0.22312968115732307,False,11,0.5739042453303272,60.111838547388714,0.0,4820993.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.0038223122720409683,32,256,0.35285747915076604,False,12,0.5786247456917932,318.7415742444993,0.0,4030209.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.005747024119406892,8,64,0.45285093234874474,False,13,0.5745838376384769,42.68605449994405,0.0,2321025.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.006435468933914922,16,128,0.45511035060789934,False,14,0.5917991928394796,158.1097961902618,0.0,2452225.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,1,0.00016632613101504328,1,128,0.41608836245705416,False,15,0.5370336964330367,122.00895890394838,0.0,4632705.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.0004453545042188049,1,32,0.04285235125716835,True,16,0.5,347.2926698374748,0.0,31015.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.006476869642881411,16,64,0.3614228002379136,False,17,0.6796473335702262,314.3654387521743,0.0,3439809.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.010705981531797812,16,64,0.4986303598079637,False,18,0.6467833160201804,156.60637592077248,0.0,2321025.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,3.977669534612684e-05,4,256,0.2920256191952333,False,19,0.5,60.18815724054972,0.0,550785.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,1,0.001455918703943536,8,32,0.264371746858012,True,20,0.5195496810340876,31.601670630772905,0.0,1168423.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,4.840225900893188e-05,4,128,0.21915573351752615,True,21,0.5,40.84851212501526,0.0,701447.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,2,0.01923363696408732,16,64,0.4959240828366601,False,22,0.5753819898735073,250.99315588712696,0.0,60865.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,1,0.0008604689938560407,2,1024,0.3451952864101671,True,23,0.5,116.20229618549344,0.0,350471.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.012715509562067915,16,128,0.3995726000438723,False,24,0.5497357191448073,61.82356991767883,0.0,4820993.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,4,0.0031517069815760372,1,1024,0.31655385378031264,False,25,0.582541761457881,60.494359795252485,0.0,8494593.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.0019635099925417007,2,64,0.2877011690030641,False,26,0.5751009631377333,52.117278226216634,0.0,933569.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.018514772020413753,32,128,0.42582506292918104,True,27,0.5,49.931340026855466,0.0,43271.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,1,0.0008396197140290366,1,32,0.16025653979356724,True,28,0.7348421417119009,117.87893268664676,0.0,4433959.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,concatenate,3,0.0018899318297753995,4,64,0.27054401548682233,False,29,0.5707885585245835,51.8964442094167,0.0,270273.0,1,0.7608501291648795,0.7771403527163497,0.7600741503920267,3439809,3439809
adult,rnn,1,0.0037084584142494546,4,256,0.1537321026108424,True,0,0.5,218.06847516775133,0.0,864967.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0001525561315804752,8,32,0.0508040922399951,False,1,0.5,66.57568089167277,0.0,4666881.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0002616943290361646,8,32,0.0016388368030861855,False,2,0.5,65.9591869990031,0.0,4531265.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.0004298311380959517,8,32,0.05337433228725291,False,3,0.6501096877868979,366.0874552083014,0.0,13169185.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,5.0695298360471585e-05,2,32,0.48649686749233034,False,4,0.5,64.38170038859049,0.0,118913.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,1,6.571381097786788e-05,1,256,0.17448013736568035,True,5,0.5,242.72055279016496,0.0,701831.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.001986206211576124,8,32,0.046669074660770735,False,6,0.6517493318665939,360.872631831169,0.0,13169185.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,1.5232295375765087e-05,16,64,0.09496958766525176,False,7,0.5,249.85618201096847,0.0,5166593.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0005555441674608975,8,32,0.020156163009764916,False,8,0.6254494499046301,400.9536915159224,0.0,4531265.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,2,0.04185655548997433,32,128,0.25854214784769347,True,9,0.5,193.7573648452758,0.0,9396551.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,1,0.09289478601446371,1,128,0.07347748912619273,True,10,0.5,213.82202141046517,0.0,100551.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,2,0.08054091361036536,4,512,0.2332585670731715,True,11,0.5,190.87405141194648,0.0,903655.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.0008906533028278989,16,64,0.09411245369172767,False,12,0.5743106392615113,235.0950417955715,0.0,19455169.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,1.5101502971540371e-05,2,32,0.0031588655986231236,False,13,0.5,65.58637495040894,0.0,4531265.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.010812058325961622,8,1024,0.33557609367532487,False,14,0.5749755959423234,427.0862898397445,0.0,1421505.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,1,0.011199177212748204,32,256,0.3852993561518992,True,15,0.5004187604690117,237.99635138988498,0.0,187207.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.00012139597270237504,4,128,0.24364531796581196,True,16,0.5,212.92457193136207,0.0,2211719.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,2,0.0014557854671274737,16,64,0.14500175494589257,False,17,0.5,50.17957564989725,0.0,284545.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0006099406709223215,8,32,0.03999586030242107,False,18,0.6499865896809978,408.50211159706095,0.0,4666881.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,2,0.0005349766800940657,8,64,0.12080215599862816,False,19,0.5,50.650221554438275,0.0,1815937.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,4.276665089172636e-05,8,32,0.0754081991109084,False,20,0.5,65.14308150609334,0.0,118913.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.004319820561800123,4,1024,0.32169639552039947,False,21,0.5747170331926952,414.4153421545028,0.0,1367713.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,1,0.03046800336531933,8,32,0.2095149333524866,False,22,0.6277698208372304,241.61145311832428,0.0,1298273.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.0003340017538482629,8,32,0.013546353297983343,False,23,0.5,57.074853881200156,0.0,3445281.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.0009668376754884988,4,512,0.42493491515674436,False,24,0.5,418.775311522484,0.0,19507713.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.00040813452953710665,8,32,0.1368732237217218,False,25,0.5710465540018343,219.0810664931932,0.0,13169185.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,3,0.0008560102641325377,8,32,0.10478449517819569,False,26,0.6536093045376798,360.0964111185074,0.0,13169185.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0004827298069628185,8,32,0.01861687812507737,False,27,0.629119929095491,400.05941780090313,0.0,4531265.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,2,0.00255347809121172,1,512,0.23754991886039634,True,28,0.5,171.71984561284376,0.0,3284711.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,rnn,4,0.0001875372030723504,8,32,0.04803676502658116,False,29,0.5,65.71767326990762,0.0,4531265.0,1,0.5305882543090513,0.5269873026289217,0.5272682573798523,4666881,4666881
adult,sum,1,2.5739917977389374e-05,8,128,0.09623195205488855,False,0,0.5744461039052392,195.726097779274,0.0,368513.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.0014366203618558161,32,64,0.24116341051605913,True,1,0.5000123665378278,43.40753113428752,0.0,8822919.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,3,0.002102963621978016,16,256,0.1885954686598691,False,2,0.6630200129156575,52.84768115679424,0.0,416641.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,1,0.020580540876003178,2,256,0.4147545481794542,False,3,0.5881362016440007,33.04869820276896,0.0,25825.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.0748695863601118,4,128,0.21417010211260906,True,4,0.5,244.30656516790384,0.0,76551.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,3,0.09176075142338397,16,128,0.05982431420084633,True,5,0.5,51.616685914993276,0.0,317959.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.010689014346370275,2,256,0.016177575822184303,False,6,0.6540527980823471,254.23009428501118,0.0,46849.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,3,0.08253115012721356,16,256,0.06681628823991557,False,7,0.5,51.40802545547485,0.0,67873.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.007072438255668635,2,256,0.009552766933021716,False,8,0.6142553506265183,247.71675941944122,0.0,46849.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,4,0.00037834347181608274,8,1024,0.47030596446011996,True,9,0.5246915513175014,362.41180277347587,0.0,3197447.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,3,1.1758484155521567e-05,8,32,0.14225776213515118,True,10,0.5,309.7524403619766,0.0,3334759.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,1,1.0650807751971484e-05,4,1024,0.2881752974316007,False,11,0.5,32.859004974365234,0.0,828161.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.003275513443675303,16,512,0.2884023889610332,False,12,0.6597155378627083,43.425623416900635,0.0,3232769.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.0026971005777220187,32,512,0.26766485297742165,False,13,0.6004584922263263,41.31377566655477,0.0,3232769.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.001199001935890156,8,512,0.22433589927684566,True,14,0.5212054356493022,147.78265480200443,0.0,80135.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,4,0.00019240484556661984,8,64,0.3493913524763431,False,15,0.5741751746177832,365.63645951509477,0.0,110465.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,2,0.020660871407482646,1,512,0.3542877154200005,False,16,0.5430532505387953,41.44114611943563,0.0,3232769.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
adult,sum,4,2.847144276887835e-05,32,1024,0.4940996856711183,True,17,0.5007144228321232,420.85652726650244,0.0,25360391.0,1,0.7604585403732798,0.776315198316154,0.7600741503920267,3232769,3232769
