dataset,cluster,model,selection_method,opt_metric,n_features_selected,features_percent,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std
adult,C0,LR,random_3,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,LR,random_3,log_loss,2,0.2,0.5312451138943164,0.0031778255491515003,0.7701978050442738,0.0016544499903499007
adult,C0,LR,random_3,log_loss,4,0.3,0.6465128360993342,0.006995541068840812,0.7992301182731071,0.003671139771441369
adult,C0,LR,random_4,log_loss,1,0.1,0.5860189402864799,0.005722544386232791,0.7797387202965504,0.003567703405336089
adult,C0,LR,random_4,log_loss,2,0.2,0.5077299278766493,0.002826014106436652,0.7536955714437802,0.0016829338611553106
adult,C0,LR,random_4,log_loss,4,0.3,0.7224296615859029,0.007758150816934739,0.8292454462464697,0.0038448585016113953
adult,C0,MLP,attention,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,attention,log_loss,2,0.2,0.5916851615234417,0.005119248935564633,0.8018303788109314,0.0028007690459305695
adult,C0,MLP,attention,log_loss,4,0.3,0.7309389520204767,0.006799719634851475,0.8416117550508544,0.002564730880751903
adult,C0,MLP,decision_tree,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,decision_tree,log_loss,2,0.2,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,decision_tree,log_loss,4,0.3,0.652971029540859,0.02476347357207216,0.8046967852750863,0.00432301602553027
adult,C0,MLP,f_classif,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,f_classif,log_loss,2,0.2,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,f_classif,log_loss,4,0.3,0.7190267037744762,0.006850418799050718,0.8260720192603509,0.004184831534924286
adult,C0,MLP,linear_model,log_loss,1,0.1,0.5911387314554499,0.005729922092219593,0.801400411763769,0.0033712462215834452
adult,C0,MLP,linear_model,log_loss,2,0.2,0.5917389937023574,0.005088399090151691,0.8019122788928316,0.002712292386087509
adult,C0,MLP,linear_model,log_loss,4,0.3,0.5967855841684413,0.005248438020635683,0.8011137027974286,0.0029882385152720397
adult,C0,MLP,random,log_loss,1,0.1,0.5917669809107163,0.004470320547906343,0.8016871081558902,0.0019072417398076095
adult,C0,MLP,random,log_loss,2,0.2,0.6904946927105237,0.007675548979581711,0.8205438475602242,0.003825348754080288
adult,C0,MLP,random,log_loss,4,0.3,0.6269687103652267,0.011967935990029644,0.7877851518588469,0.0038386048501860928
adult,C0,MLP,random_1,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,random_1,log_loss,2,0.2,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,random_1,log_loss,4,0.3,0.6969423101069978,0.012045024471981466,0.8188445130717392,0.003660721151867539
adult,C0,MLP,random_2,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,random_2,log_loss,2,0.2,0.6368785925395121,0.014818954618542504,0.7801074634697971,0.004887769547912382
adult,C0,MLP,random_2,log_loss,4,0.3,0.6522131972788457,0.010959607648831813,0.7953195989327002,0.004215047369245606
adult,C0,MLP,random_3,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,random_3,log_loss,2,0.2,0.6885301340130141,0.007709448485158579,0.8202777058253006,0.00395893586796777
adult,C0,MLP,random_3,log_loss,4,0.3,0.7163400463576289,0.011919254011591638,0.8273004073208782,0.0030562613052923376
adult,C0,MLP,random_4,log_loss,1,0.1,0.5,0.0,0.7607182352166999,9.418661374139647e-05
adult,C0,MLP,random_4,log_loss,2,0.2,0.6398108733813823,0.006868511182571491,0.7805987843244753,0.004068563250211688
adult,C0,MLP,random_4,log_loss,4,0.3,0.731452203396073,0.007290346504311291,0.8299416346652784,0.004533589883458477
anneal,C0,DT,attention,log_loss,3,0.1,0.5142425506434458,0.0868179048879803,0.8084519350811485,0.022222070258099077
anneal,C0,DT,attention,log_loss,6,0.2,0.5259397048674542,0.07405834401448898,0.7917602996254682,0.045059652525489984
anneal,C0,DT,attention,log_loss,9,0.3,0.6355061401372144,0.08106842412212344,0.8084519350811485,0.052639455860385036
anneal,C0,DT,decision_tree,log_loss,3,0.1,0.686540565501563,0.08960554287348195,0.8775280898876405,0.015604660818420225
anneal,C0,DT,decision_tree,log_loss,6,0.2,0.9134892014776925,0.08851985383054779,0.9565917602996254,0.02121988415511494
anneal,C0,DT,decision_tree,log_loss,9,0.3,0.9591219096334186,0.08465091093715864,0.9944444444444445,0.007856742013183841
anneal,C0,DT,f_classif,log_loss,3,0.1,0.49837880079568053,0.0897275392986881,0.8396629213483147,0.0182097303907526
anneal,C0,DT,f_classif,log_loss,6,0.2,0.686540565501563,0.08960554287348195,0.8775280898876405,0.015604660818420225
anneal,C0,DT,f_classif,log_loss,9,0.3,0.7233346831486218,0.0770370811887571,0.8886516853932583,0.017334931305332375
anneal,C0,DT,linear_model,log_loss,3,0.1,0.6376555839727195,0.09932531001179241,0.9209612983770287,0.025298177607291212
anneal,C0,DT,linear_model,log_loss,6,0.2,0.8963902387041773,0.10450509569932898,0.9666167290886392,0.01567455380590725
anneal,C0,DT,linear_model,log_loss,9,0.3,0.9702975277067349,0.06267419285994438,0.985518102372035,0.005399330234001893
anneal,C0,DT,random,log_loss,3,0.1,0.21000000000000002,0.021081851067789186,0.7617228464419477,0.008463891603773826
anneal,C0,DT,random,log_loss,6,0.2,0.8847832480818415,0.10674247237743906,0.9588139825218477,0.01658524649030224
anneal,C0,DT,random,log_loss,9,0.3,0.538313806682093,0.10434044636279073,0.8318227215980025,0.026190624527044654
anneal,C0,DT,random_1,log_loss,3,0.1,0.384363191653473,0.0908327434574107,0.8062546816479401,0.024587140818650405
anneal,C0,DT,random_1,log_loss,6,0.2,0.62,0.07149203529842402,0.8786392009987516,0.005874434961289705
anneal,C0,DT,random_1,log_loss,9,0.3,0.6157289611496772,0.1096038627655921,0.8061048689138577,0.042189925089298176
anneal,C0,DT,random_2,log_loss,3,0.1,0.229,0.029888682361946525,0.7717478152309614,0.011289932153506125
anneal,C0,DT,random_2,log_loss,6,0.2,0.42934356351236147,0.041748843145723066,0.8363046192259675,0.007429071454353081
anneal,C0,DT,random_2,log_loss,9,0.3,0.7599133276499005,0.08294309167237893,0.8908863920099875,0.017162801242575524
anneal,C0,DT,random_3,log_loss,3,0.1,0.42000000000000004,0.04216370213557837,0.8363171036204744,0.004827819364402009
anneal,C0,DT,random_3,log_loss,6,0.2,0.6121253602890432,0.08607922360986889,0.8586267166042447,0.024313726456311847
anneal,C0,DT,random_3,log_loss,9,0.3,0.6778222709373605,0.09026283389289526,0.884207240948814,0.022236186796530617
anneal,C0,DT,random_4,log_loss,3,0.1,0.3904201680672269,0.07656942289947265,0.814019975031211,0.011936957142700285
anneal,C0,DT,random_4,log_loss,6,0.2,0.4840780051150896,0.025914164955468545,0.8396004993757803,0.0146295229439844
anneal,C0,DT,random_4,log_loss,9,0.3,0.6771899078471969,0.11308556829049522,0.8585642946317102,0.030159479625590107
anneal,C0,KNN,attention,log_loss,3,0.1,0.4148106604960825,0.06132194223169445,0.704956304619226,0.03848376566955351
anneal,C0,KNN,attention,log_loss,6,0.2,0.3764928551130597,0.08122301078650256,0.7116354556803995,0.037494950586336666
anneal,C0,KNN,attention,log_loss,9,0.3,0.4442173811553607,0.09246608463667949,0.7161298377028714,0.040358391458940046
anneal,C0,KNN,decision_tree,log_loss,3,0.1,0.8555285592497869,0.08865383682398768,0.7227965043695381,0.04067725763404863
anneal,C0,KNN,decision_tree,log_loss,6,0.2,0.8790119961027889,0.10680416496928768,0.9388264669163545,0.027759372394594136
anneal,C0,KNN,decision_tree,log_loss,9,0.3,0.9479497016197783,0.08168511545627977,0.9877777777777779,0.012227832606829043
anneal,C0,KNN,f_classif,log_loss,3,0.1,0.6517945439045183,0.08802583259353003,0.667103620474407,0.03924026340375813
anneal,C0,KNN,f_classif,log_loss,6,0.2,0.8526714163926441,0.08622463364289526,0.721685393258427,0.03982585117107729
anneal,C0,KNN,f_classif,log_loss,9,0.3,0.8683960540738035,0.09288049603506182,0.7885642946317104,0.05379115305926285
anneal,C0,KNN,linear_model,log_loss,3,0.1,0.7097072220192425,0.0388653245533755,0.7449063670411985,0.050329370613053814
anneal,C0,KNN,linear_model,log_loss,6,0.2,0.9221824381926684,0.09244997098925925,0.965518102372035,0.019877501532812467
anneal,C0,KNN,linear_model,log_loss,9,0.3,0.9159833759590793,0.1011209183956157,0.9755430711610487,0.020811106605854834
anneal,C0,KNN,random,log_loss,3,0.1,0.38152067348678603,0.06870360233394922,0.25400749063670414,0.04401811732166272
anneal,C0,KNN,random,log_loss,6,0.2,0.6432602301790281,0.0790303897277202,0.8885767790262171,0.023288536586464886
anneal,C0,KNN,random,log_loss,9,0.3,0.4655972069987415,0.07998314978693047,0.8140449438202246,0.01725048901701452
anneal,C0,KNN,random_1,log_loss,3,0.1,0.28973809523809524,0.07087034513889306,0.06233458177278402,0.011824573678307297
anneal,C0,KNN,random_1,log_loss,6,0.2,0.5567740226525393,0.07823483421448821,0.3775031210986267,0.029774215067876933
anneal,C0,KNN,random_1,log_loss,9,0.3,0.48232747736775866,0.07487978798429003,0.5680024968789014,0.03446647928342
anneal,C0,KNN,random_2,log_loss,3,0.1,0.5147960053586652,0.050124737256751865,0.1837827715355805,0.03182258037889423
anneal,C0,KNN,random_2,log_loss,6,0.2,0.39180704745666384,0.059010034003063094,0.6793508114856429,0.06351519326062498
anneal,C0,KNN,random_2,log_loss,9,0.3,0.7246213311411521,0.05425236879590331,0.845143570536829,0.03162155808679226
anneal,C0,KNN,random_3,log_loss,3,0.1,0.4477604433077579,0.09293000391156696,0.627003745318352,0.04249065703152879
anneal,C0,KNN,random_3,log_loss,6,0.2,0.4932988470750619,0.07784983997281399,0.6169538077403246,0.05006502671193872
anneal,C0,KNN,random_3,log_loss,9,0.3,0.8106858482523445,0.03424799832631332,0.757191011235955,0.029113451548018164
anneal,C0,KNN,random_4,log_loss,3,0.1,0.2329782608695652,0.08805755207157001,0.05234706616729089,0.016709102704766172
anneal,C0,KNN,random_4,log_loss,6,0.2,0.33353077172898143,0.09819087766858883,0.2882521847690387,0.052281496503672975
anneal,C0,KNN,random_4,log_loss,9,0.3,0.46229022043600043,0.07227722426324179,0.7327840199750313,0.03822663701286467
anneal,C0,LR,attention,log_loss,3,0.1,0.22351122477976698,0.01805167953797054,0.7605992509363296,0.010260555497383564
anneal,C0,LR,attention,log_loss,6,0.2,0.3131882637112816,0.09780705493428882,0.7728464419475656,0.013708379341102713
anneal,C0,LR,attention,log_loss,9,0.3,0.3907722364308042,0.10718834545892877,0.7928838951310861,0.021647138486100663
anneal,C0,LR,decision_tree,log_loss,3,0.1,0.6373553566354078,0.06861586465749395,0.8764169787765294,0.011984794756773502
anneal,C0,LR,decision_tree,log_loss,6,0.2,0.7590371554418869,0.08107735245499596,0.895330836454432,0.009262639248049315
anneal,C0,LR,decision_tree,log_loss,9,0.3,0.9192188832054562,0.0900895848306633,0.9766292134831461,0.015253548353949813
anneal,C0,LR,f_classif,log_loss,3,0.1,0.4379435919295255,0.041404476932353,0.8363171036204744,0.008876795659555648
anneal,C0,LR,f_classif,log_loss,6,0.2,0.639061238988349,0.06762639700219036,0.8764169787765294,0.011984794756773502
anneal,C0,LR,f_classif,log_loss,9,0.3,0.647061238988349,0.06552916101806232,0.8808614232209738,0.012749990743043877
anneal,C0,LR,linear_model,log_loss,3,0.1,0.5876555839727196,0.06941429763927161,0.9165168539325842,0.024608867255704953
anneal,C0,LR,linear_model,log_loss,6,0.2,0.787964620630861,0.09900966535817542,0.9521598002496878,0.02670796878186822
anneal,C0,LR,linear_model,log_loss,9,0.3,0.8981464194373402,0.10236905274160336,0.9654806491885143,0.021298428254186826
anneal,C0,LR,random,log_loss,3,0.1,0.22999999999999998,0.023522074352816124,0.7695006242197253,0.01017783195569546
anneal,C0,LR,random,log_loss,6,0.2,0.5243446596029717,0.03601210404971857,0.8362796504369537,0.02795948213725949
anneal,C0,LR,random,log_loss,9,0.3,0.4576537368570617,0.06253398434244123,0.8363171036204744,0.007166774653346428
anneal,C0,LR,random_1,log_loss,3,0.1,0.21000000000000002,0.021081851067789186,0.7617228464419477,0.008463891603773826
anneal,C0,LR,random_1,log_loss,6,0.2,0.30157142857142855,0.045516436940362906,0.7951310861423221,0.013552070765527818
anneal,C0,LR,random_1,log_loss,9,0.3,0.5729043153493281,0.07212624208032117,0.8931086142322098,0.02165120212317407
anneal,C0,LR,random_2,log_loss,3,0.1,0.229,0.029888682361946525,0.7717478152309614,0.011289932153506125
anneal,C0,LR,random_2,log_loss,6,0.2,0.2939340518816222,0.08802790962371902,0.769525593008739,0.016044532935610627
anneal,C0,LR,random_2,log_loss,9,0.3,0.457891223155929,0.07149627310766533,0.8597253433208489,0.03143573952379398
anneal,C0,LR,random_3,log_loss,3,0.1,0.22964947428246663,0.021313014029718573,0.7617228464419477,0.011275066405420593
anneal,C0,LR,random_3,log_loss,6,0.2,0.38009655746356513,0.05022148047118817,0.8218352059925094,0.019528708537240636
anneal,C0,LR,random_3,log_loss,9,0.3,0.520825873827792,0.06042104389018487,0.847465667915106,0.014566767638402185
anneal,C0,LR,random_4,log_loss,3,0.1,0.22999999999999998,0.023522074352816124,0.7695006242197253,0.01017783195569546
anneal,C0,LR,random_4,log_loss,6,0.2,0.23309188892948485,0.04374209441113454,0.7650686641697877,0.015531666122915106
anneal,C0,LR,random_4,log_loss,9,0.3,0.30452380952380953,0.050969437880788906,0.7951310861423221,0.014529055863459634
anneal,C0,MLP,attention,log_loss,3,0.1,0.2998638817845979,0.0959359288102271,0.7695131086142323,0.015372295638507923
anneal,C0,MLP,attention,log_loss,6,0.2,0.3561874111963626,0.09637997486567074,0.7750811485642947,0.013195479386738027
anneal,C0,MLP,attention,log_loss,9,0.3,0.44384484228473997,0.13131154300797848,0.789525593008739,0.021309499822540455
anneal,C0,MLP,decision_tree,log_loss,3,0.1,0.6720889457232169,0.08676238500456875,0.8764294631710362,0.02175986946789012
anneal,C0,MLP,decision_tree,log_loss,6,0.2,0.8251241830065359,0.08285205075387014,0.9120224719101124,0.022526947444905507
anneal,C0,MLP,decision_tree,log_loss,9,0.3,0.9410528559249787,0.08208115547959723,0.9799750312109863,0.013663325523594626
anneal,C0,MLP,f_classif,log_loss,3,0.1,0.4621234725774368,0.07271891893030681,0.8340823970037453,0.012162303706965498
anneal,C0,MLP,f_classif,log_loss,6,0.2,0.6523788007956806,0.08248695363867949,0.8764294631710362,0.020460259889852395
anneal,C0,MLP,f_classif,log_loss,9,0.3,0.6797990906507531,0.08293628106954709,0.8797627965043695,0.023231893196141083
anneal,C0,MLP,linear_model,log_loss,3,0.1,0.5876555839727196,0.06941429763927161,0.9165168539325842,0.024608867255704953
anneal,C0,MLP,linear_model,log_loss,6,0.2,0.8384040920716112,0.09784019334230773,0.9599500624219726,0.019703628539145188
anneal,C0,MLP,linear_model,log_loss,9,0.3,0.9136747655583972,0.10659073062959938,0.9654806491885143,0.026526147678849674
anneal,C0,MLP,random,log_loss,3,0.1,0.215,0.024152294576982387,0.7628339575530587,0.008291879241821237
anneal,C0,MLP,random,log_loss,6,0.2,0.5735763711281614,0.1028522314533278,0.8507740324594257,0.01677282519060067
anneal,C0,MLP,random,log_loss,9,0.3,0.3325714285714286,0.05174856357619551,0.8084893882646691,0.017680594437819008
anneal,C0,MLP,random_1,log_loss,3,0.1,0.29357142857142854,0.04764285119345051,0.7906866416978777,0.013997401076006841
anneal,C0,MLP,random_1,log_loss,6,0.2,0.3960952380952381,0.05778553933564534,0.8285393258426966,0.010182620609337271
anneal,C0,MLP,random_1,log_loss,9,0.3,0.635,0.08181958472422383,0.8786392009987516,0.005874434961289705
anneal,C0,MLP,random_2,log_loss,3,0.1,0.23500000000000001,0.02788866755113585,0.7750811485642947,0.00954966871833578
anneal,C0,MLP,random_2,log_loss,6,0.2,0.3188579953720619,0.05598259464440948,0.7917727840199751,0.019457369301276332
anneal,C0,MLP,random_2,log_loss,9,0.3,0.4789170929241262,0.07277892597594772,0.8519101123595506,0.019490570527156144
anneal,C0,MLP,random_3,log_loss,3,0.1,0.5049039093898429,0.05725210735030884,0.821785268414482,0.022633032375146404
anneal,C0,MLP,random_3,log_loss,6,0.2,0.4448689258312021,0.05564593847506349,0.8374032459425719,0.013230212360104772
anneal,C0,MLP,random_3,log_loss,9,0.3,0.2719954532537653,0.03857862461961529,0.7795505617977528,0.023485472994887947
anneal,C0,MLP,random_4,log_loss,3,0.1,0.49867291844273937,0.09021470070398861,0.8407740324594257,0.01811936388324863
anneal,C0,MLP,random_4,log_loss,6,0.2,0.229,0.029888682361946525,0.7717478152309614,0.011289932153506125
anneal,C0,MLP,random_4,log_loss,9,0.3,0.32352380952380955,0.056906123381468186,0.8051560549313358,0.017162604480504023
australian,C0,DT,attention,log_loss,1,0.1,0.6158042749553785,0.06030504000211751,0.636231884057971,0.05734362599313592
australian,C0,DT,attention,log_loss,2,0.2,0.6326152540159331,0.03973150325766226,0.644927536231884,0.03939494306835772
australian,C0,DT,attention,log_loss,4,0.3,0.6354799529841975,0.03243395232009645,0.6391304347826087,0.03164159013297164
australian,C0,DT,decision_tree,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,DT,decision_tree,log_loss,2,0.2,0.7937873840929868,0.05242179325177462,0.7956521739130434,0.05484740861636705
australian,C0,DT,decision_tree,log_loss,4,0.3,0.7710530669104523,0.0448290400561787,0.7739130434782608,0.04490415473863675
australian,C0,DT,f_classif,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,DT,f_classif,log_loss,2,0.2,0.8588487658351834,0.04245625137865645,0.8521739130434783,0.045214913842696006
australian,C0,DT,f_classif,log_loss,4,0.3,0.8346772016890862,0.04951743004071806,0.8304347826086957,0.051148448048565893
australian,C0,DT,linear_model,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,DT,linear_model,log_loss,2,0.2,0.8490638195986243,0.04537421099441336,0.8434782608695652,0.04673772607709305
australian,C0,DT,linear_model,log_loss,4,0.3,0.8540703495711984,0.04734222729491638,0.8521739130434783,0.050574888225323286
australian,C0,DT,random,log_loss,1,0.1,0.6217267424143486,0.05798872721971155,0.644927536231884,0.05685315118811505
australian,C0,DT,random,log_loss,2,0.2,0.6338973052979844,0.043049092413927535,0.6463768115942029,0.04222564905007183
australian,C0,DT,random,log_loss,4,0.3,0.7857522528405381,0.05521024676827832,0.7884057971014492,0.05558705261311119
australian,C0,DT,random_1,log_loss,1,0.1,0.6158042749553785,0.06030504000211751,0.636231884057971,0.05734362599313592
australian,C0,DT,random_1,log_loss,2,0.2,0.5706085934439076,0.05383230478010508,0.6,0.051216843596902685
australian,C0,DT,random_1,log_loss,4,0.3,0.542679465412912,0.08821080627406734,0.5521739130434783,0.08919554329602276
australian,C0,DT,random_2,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,DT,random_2,log_loss,2,0.2,0.8352292020373515,0.04601787577683076,0.8318840579710145,0.045931842798085834
australian,C0,DT,random_2,log_loss,4,0.3,0.7258756693221888,0.06925186076098101,0.7333333333333333,0.06973944901495104
australian,C0,DT,random_3,log_loss,1,0.1,0.4977667493796526,0.008840363524398688,0.5521739130434782,0.004583011101693287
australian,C0,DT,random_3,log_loss,2,0.2,0.6234108223412129,0.045047421194328516,0.636231884057971,0.04605869154223391
australian,C0,DT,random_3,log_loss,4,0.3,0.8012041269426667,0.05399399939717212,0.8072463768115942,0.052499431833418986
australian,C0,DT,random_4,log_loss,1,0.1,0.7279206390666493,0.04827739365290647,0.7333333333333333,0.05075913250845873
australian,C0,DT,random_4,log_loss,2,0.2,0.6265415088589961,0.04935096124760907,0.6405797101449275,0.05057488822532329
australian,C0,DT,random_4,log_loss,4,0.3,0.8565704584040746,0.04021936777627041,0.8608695652173912,0.040533675291600055
australian,C0,KNN,attention,log_loss,1,0.1,0.618575595315833,0.06190971437938581,0.6420289855072464,0.05718060185091902
australian,C0,KNN,attention,log_loss,2,0.2,0.6655134735100778,0.0774502979722217,0.6768115942028985,0.07670365825082438
australian,C0,KNN,attention,log_loss,4,0.3,0.7078046232205825,0.06197770478587039,0.7130434782608696,0.0621669872160209
australian,C0,KNN,decision_tree,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,KNN,decision_tree,log_loss,2,0.2,0.8098548169431021,0.045966970953250384,0.8130434782608695,0.04605869154223391
australian,C0,KNN,decision_tree,log_loss,4,0.3,0.8320562883635889,0.03646948891179103,0.8333333333333334,0.03566382381698889
australian,C0,KNN,f_classif,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,KNN,f_classif,log_loss,2,0.2,0.749059466283575,0.03225565836061875,0.772463768115942,0.029025736977390942
australian,C0,KNN,f_classif,log_loss,4,0.3,0.8238061033476992,0.03784955836865754,0.8347826086956521,0.03563108969002083
australian,C0,KNN,linear_model,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,KNN,linear_model,log_loss,2,0.2,0.5995516085499107,0.019698807413402436,0.6391304347826087,0.019859714774004316
australian,C0,KNN,linear_model,log_loss,4,0.3,0.6331870619476732,0.030598562425852363,0.6666666666666666,0.0255628145996579
australian,C0,KNN,random,log_loss,1,0.1,0.6415658874232728,0.047919863630890173,0.6652173913043479,0.04755449160318732
australian,C0,KNN,random,log_loss,2,0.2,0.7551963345087284,0.03917825006762086,0.7753623188405797,0.0336434499448892
australian,C0,KNN,random,log_loss,4,0.3,0.634509163728179,0.026251888370567095,0.6681159420289855,0.027709430724057963
australian,C0,KNN,random_1,log_loss,1,0.1,0.49615384615384617,0.0061928960453801266,0.5507246376811594,0.0
australian,C0,KNN,random_1,log_loss,2,0.2,0.6671668625658439,0.04995077769672585,0.6753623188405797,0.048885451751395234
australian,C0,KNN,random_1,log_loss,4,0.3,0.5212380828000522,0.02663066670583215,0.5710144927536233,0.021819497179973366
australian,C0,KNN,random_2,log_loss,1,0.1,0.6415658874232728,0.047919863630890173,0.6652173913043479,0.04755449160318732
australian,C0,KNN,random_2,log_loss,2,0.2,0.595251621609856,0.03371891792225559,0.6391304347826087,0.032370754720291696
australian,C0,KNN,random_2,log_loss,4,0.3,0.6414163510513256,0.055572047722365084,0.6652173913043479,0.054847408616367055
australian,C0,KNN,random_3,log_loss,1,0.1,0.5524321971181054,0.03273111836962063,0.572463768115942,0.03294246786711559
australian,C0,KNN,random_3,log_loss,2,0.2,0.5032258064516129,0.006800597118641685,0.5579710144927537,0.007638351836155471
australian,C0,KNN,random_3,log_loss,4,0.3,0.7409285621000392,0.037984231559649466,0.7507246376811594,0.038526380748554384
australian,C0,KNN,random_4,log_loss,1,0.1,0.5199719211179313,0.04494872339149923,0.5333333333333333,0.04030271229877139
australian,C0,KNN,random_4,log_loss,2,0.2,0.5323388185102955,0.02997101601522524,0.5811594202898551,0.023117847563295473
australian,C0,KNN,random_4,log_loss,4,0.3,0.6268677898219494,0.07642722085524824,0.636231884057971,0.07435534360703352
australian,C0,LR,attention,log_loss,1,0.1,0.6550507161203256,0.06487033432555979,0.6710144927536231,0.06226076760907698
australian,C0,LR,attention,log_loss,2,0.2,0.7166161682120935,0.05972195236774837,0.7260869565217392,0.05774917295562745
australian,C0,LR,attention,log_loss,4,0.3,0.6930518915153889,0.06495719442194682,0.7028985507246377,0.06561873288505375
australian,C0,LR,decision_tree,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,decision_tree,log_loss,2,0.2,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,decision_tree,log_loss,4,0.3,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,f_classif,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,f_classif,log_loss,2,0.2,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,f_classif,log_loss,4,0.3,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,linear_model,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,linear_model,log_loss,2,0.2,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,linear_model,log_loss,4,0.3,0.8549418832440903,0.03683512182211956,0.8507246376811594,0.0404472187225787
australian,C0,LR,random,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,LR,random,log_loss,2,0.2,0.7248957381045666,0.06724288894935757,0.7333333333333333,0.06560094762035924
australian,C0,LR,random,log_loss,4,0.3,0.7256873884463018,0.04925382010885275,0.7304347826086957,0.05121684359690271
australian,C0,LR,random_1,log_loss,1,0.1,0.5032258064516129,0.006800597118641685,0.5579710144927537,0.007638351836155471
australian,C0,LR,random_1,log_loss,2,0.2,0.5615402028644814,0.03426443384938697,0.5898550724637681,0.03134517526088568
australian,C0,LR,random_1,log_loss,4,0.3,0.6545239649993471,0.057508847428126474,0.6710144927536232,0.057180601850919076
australian,C0,LR,random_2,log_loss,1,0.1,0.7279206390666493,0.04827739365290647,0.7333333333333333,0.05075913250845873
australian,C0,LR,random_2,log_loss,2,0.2,0.549996299682208,0.039054767461402906,0.5855072463768116,0.036280161073465836
australian,C0,LR,random_2,log_loss,4,0.3,0.7566577423708154,0.05047524193081541,0.7681159420289856,0.04830917874396135
australian,C0,LR,random_3,log_loss,1,0.1,0.5,0.0,0.5550724637681159,0.007000665094777449
australian,C0,LR,random_3,log_loss,2,0.2,0.7211240259457578,0.059672832077869054,0.7449275362318841,0.05724179031342466
australian,C0,LR,random_3,log_loss,4,0.3,0.6386704975839101,0.06943777810677945,0.6507246376811594,0.06568982579093738
australian,C0,LR,random_4,log_loss,1,0.1,0.579697879935571,0.05346796995411355,0.610144927536232,0.050413122118626356
australian,C0,LR,random_4,log_loss,2,0.2,0.6611575464716382,0.06021063733212722,0.6782608695652174,0.057485892872052254
australian,C0,LR,random_4,log_loss,4,0.3,0.7425105567889949,0.05739382774828088,0.7463768115942029,0.05926494756707874
australian,C0,MLP,attention,log_loss,1,0.1,0.6710656915240956,0.0578487171462321,0.6811594202898551,0.055503020739497866
australian,C0,MLP,attention,log_loss,2,0.2,0.7049366592660311,0.06753873657932614,0.7115942028985507,0.06604414241597822
australian,C0,MLP,attention,log_loss,4,0.3,0.6998674415567454,0.06419745945901213,0.7072463768115942,0.06401649767527516
australian,C0,MLP,decision_tree,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,decision_tree,log_loss,2,0.2,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,decision_tree,log_loss,4,0.3,0.8500770536763745,0.04477489220406043,0.844927536231884,0.04585556512109868
australian,C0,MLP,f_classif,log_loss,1,0.1,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,f_classif,log_loss,2,0.2,0.8620745722867964,0.03814339699004674,0.855072463768116,0.041557126893925725
australian,C0,MLP,f_classif,log_loss,4,0.3,0.8524239258195117,0.03818513624535881,0.8492753623188406,0.04110540557716454
