train_loss,valid_loss,balanced_accuracy,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
2.3102143309247616,2.2718570770478905,0.11154818685820608,0.13994169096209913,58.93852615356445,False,,,1,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-02-09,1666112529,58.93852615356445,3055,940b4fdab825,172.18.0.3,58.93852615356445,0,1
2.2485473200543384,2.208554621033921,0.16534658068210362,0.28519979420339564,56.59852695465088,False,,,2,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-03-05,1666112585,115.53705310821533,3055,940b4fdab825,172.18.0.3,115.53705310821533,0,2
2.197737505455979,2.1568942691915503,0.18294682096442555,0.38398216429428916,56.72205209732056,False,,,3,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-04-02,1666112642,172.2591052055359,3055,940b4fdab825,172.18.0.3,172.2591052055359,0,3
2.155346666104469,2.1144767139158738,0.18131938874794568,0.38055222088835533,56.64571833610535,False,,,4,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-04-59,1666112699,228.90482354164124,3055,940b4fdab825,172.18.0.3,228.90482354164124,0,4
2.1195543750320693,2.0791986014785335,0.18039374911098927,0.37866575201509173,56.80158710479736,False,,,5,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-05-55,1666112755,285.7064106464386,3055,940b4fdab825,172.18.0.3,285.7064106464386,0,5
2.089120007608015,2.049342457292583,0.1805374599903436,0.37900874635568516,56.42963361740112,False,,,6,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-06-52,1666112812,342.1360442638397,3055,940b4fdab825,172.18.0.3,342.1360442638397,0,6
2.063320784600679,2.0235889100267923,0.180594289896631,0.37918024352598184,56.75847601890564,False,,,7,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-07-49,1666112869,398.89452028274536,3055,940b4fdab825,172.18.0.3,398.89452028274536,0,7
2.0409503479474935,2.0009482147312965,0.1811323375522805,0.38038072371805864,56.65604114532471,False,,,8,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-08-45,1666112925,455.55056142807007,3055,940b4fdab825,172.18.0.3,455.55056142807007,0,8
2.0206455146238054,1.9806739925377326,0.18128606545389464,0.380723718058652,56.65254807472229,False,,,9,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-09-42,1666112982,512.2031095027924,3055,940b4fdab825,172.18.0.3,512.2031095027924,0,9
2.0024788521959818,1.962215370020558,0.18159352125712294,0.3814097067398388,56.661653995513916,False,,,10,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-10-38,1666113038,568.8647634983063,3055,940b4fdab825,172.18.0.3,568.8647634983063,0,10
1.9859952810922386,1.9451497933239414,0.18167038520793,0.3815812039101355,56.77299427986145,False,,,11,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-11-35,1666113095,625.6377577781677,3055,940b4fdab825,172.18.0.3,625.6377577781677,0,11
1.970552374580225,1.929228347481636,0.18167038520793,0.3815812039101355,56.82974290847778,False,,,12,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-12-32,1666113152,682.4675006866455,3055,940b4fdab825,172.18.0.3,682.4675006866455,0,12
1.9559444728181408,1.9142256154140669,0.18159352125712294,0.3814097067398388,56.51556420326233,False,,,13,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-13-29,1666113209,738.9830648899078,3055,940b4fdab825,172.18.0.3,738.9830648899078,0,13
1.941850613758589,1.8999874146146976,0.1815166573063159,0.38123820956954213,56.5738160610199,False,,,14,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-14-25,1666113265,795.5568809509277,3055,940b4fdab825,172.18.0.3,795.5568809509277,0,14
1.9287280443294894,1.8864280013640653,0.1815166573063159,0.38123820956954213,56.5061891078949,False,,,15,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-15-22,1666113322,852.0630700588226,3055,940b4fdab825,172.18.0.3,852.0630700588226,0,15
1.9162490127467309,1.873470847121317,0.18152667432857567,0.38123820956954213,56.80785918235779,False,,,16,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-16-18,1666113378,908.8709292411804,3055,940b4fdab825,172.18.0.3,908.8709292411804,0,16
1.9036381818932953,1.8610794052335988,0.18152667432857567,0.38123820956954213,56.69909048080444,False,,,17,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-17-15,1666113435,965.5700197219849,3055,940b4fdab825,172.18.0.3,965.5700197219849,0,17
1.8917587506098479,1.849214574808609,0.18153669135083553,0.38123820956954213,56.628047704696655,False,,,18,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-18-12,1666113492,1022.1980674266815,3055,940b4fdab825,172.18.0.3,1022.1980674266815,0,18
1.8807336651140165,1.8378972065344497,0.18177730022551658,0.3817527010804322,56.78312087059021,False,,,19,74fbd4da,4cbe979384cd4161ac17a2987a0dd4a1,2022-10-18_17-19-09,1666113549,1078.9811882972717,3055,940b4fdab825,172.18.0.3,1078.9811882972717,0,19
