train_loss,valid_loss,balanced_accuracy,accuracy,roc_auc,f1,recall,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.7343354560361518,0.5453588959366766,0.5,0.7165651290977662,0.5,0.0,0.0,8.920998573303223,False,,,1,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-23,1649890283,8.920998573303223,45218,9e09c9f8b51d,172.18.0.3,8.920998573303223,0,1
0.6552192490789044,0.5360996406033639,0.5,0.7165651290977662,0.5,0.0,0.0,6.399942874908447,False,,,2,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-30,1649890290,15.32094144821167,45218,9e09c9f8b51d,172.18.0.3,15.32094144821167,0,2
0.6046700342685165,0.4977873182532137,0.5264096486393529,0.7313606034232666,0.5264096486393528,0.10097087378640777,0.05322415557830092,6.525836706161499,False,,,3,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-36,1649890296,21.84677815437317,45218,9e09c9f8b51d,172.18.0.3,21.84677815437317,0,3
0.5584470853566709,0.47844060018149615,0.5784192293188684,0.7597911227154047,0.5784192293188685,0.27368421052631575,0.15967246673490276,6.2768330574035645,False,,,4,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-42,1649890302,28.123611211776733,45218,9e09c9f8b51d,172.18.0.3,28.123611211776733,0,4
0.5340475691591869,0.46350091152257344,0.6066735317152814,0.7754569190600522,0.6066735317152814,0.35392320534223703,0.21699078812691913,6.383819580078125,False,,,5,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-49,1649890309,34.50743079185486,45218,9e09c9f8b51d,172.18.0.3,34.50743079185486,0,5
0.5062370860671934,0.45281057553714366,0.5842511364625247,0.763272410791993,0.5842511364625247,0.29043478260869565,0.17093142272262027,6.3745105266571045,False,,,6,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-51-55,1649890315,40.88194131851196,45218,9e09c9f8b51d,172.18.0.3,40.88194131851196,0,6
0.48648573175859183,0.43978218962245225,0.6066735317152814,0.7754569190600522,0.6066735317152814,0.35392320534223703,0.21699078812691913,6.316082239151001,False,,,7,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-01,1649890321,47.198023557662964,45218,9e09c9f8b51d,172.18.0.3,47.198023557662964,0,7
0.4702625090294436,0.42792353077410944,0.6758195583439348,0.8102697998259356,0.6758195583439348,0.5219298245614035,0.3654042988741044,6.271839141845703,False,,,8,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-08,1649890328,53.46986269950867,45218,9e09c9f8b51d,172.18.0.3,53.46986269950867,0,8
0.45243219129647555,0.41928883471742623,0.6589083329534765,0.8024369016536118,0.6589083329534765,0.48448145344436044,0.32753326509723646,6.262220859527588,False,,,9,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-14,1649890334,59.732083559036255,45218,9e09c9f8b51d,172.18.0.3,59.732083559036255,0,9
0.44258017713258546,0.40978718621962684,0.6965156079711916,0.8204235567159849,0.6965156079711916,0.5643912737508796,0.4104401228249744,6.375883340835571,False,,,10,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-20,1649890340,66.10796689987183,45218,9e09c9f8b51d,172.18.0.3,66.10796689987183,0,10
0.4283827485969374,0.4019512938568436,0.7183421114789966,0.83086742094575,0.7183421114789966,0.605814739688979,0.458546571136131,6.36195182800293,False,,,11,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-27,1649890347,72.46991872787476,45218,9e09c9f8b51d,172.18.0.3,72.46991872787476,0,11
0.41782924157479934,0.39528891743839756,0.7089050178394574,0.8270960255294459,0.7089050178394574,0.5883977900552487,0.436028659160696,6.336375713348389,False,,,12,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-33,1649890353,78.80629444122314,45218,9e09c9f8b51d,172.18.0.3,78.80629444122314,0,12
0.41040970008816374,0.38868091665348836,0.7188538822057111,0.8311575282854656,0.7188538822057111,0.6067567567567567,0.4595701125895599,6.194631099700928,False,,,13,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-39,1649890359,85.00092554092407,45218,9e09c9f8b51d,172.18.0.3,85.00092554092407,0,13
0.40232863448929646,0.3830669025698969,0.7219245065659977,0.8328981723237598,0.7219245065659977,0.6123822341857335,0.4657113613101331,6.340206146240234,False,,,14,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-46,1649890366,91.3411316871643,45218,9e09c9f8b51d,172.18.0.3,91.3411316871643,0,14
0.39487532083505705,0.3807808224388463,0.6974208412930603,0.8221642007542791,0.6974208412930603,0.5661712668082095,0.4094165813715456,6.316901683807373,True,,,15,f692ca90,931b9aa3fa804e6588fb69b337b572be,2022-04-13_22-52-52,1649890372,97.65803337097168,45218,9e09c9f8b51d,172.18.0.3,97.65803337097168,0,15
