train_loss,valid_loss,balanced_accuracy,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
1.0979989796959921,1.0979773998260498,0.25,0.6666666666666666,2.5663466453552246,False,,,1,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-56,1649232176,2.5663466453552246,21684,9e09c9f8b51d,172.18.0.3,2.5663466453552246,0,1
0.8498593784640427,1.0558704137802124,0.25,0.6666666666666666,0.1597120761871338,False,,,2,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-56,1649232176,2.7260587215423584,21684,9e09c9f8b51d,172.18.0.3,2.7260587215423584,0,2
0.8310914992622014,1.0449687242507935,0.25,0.6666666666666666,0.16165566444396973,False,,,3,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-56,1649232176,2.887714385986328,21684,9e09c9f8b51d,172.18.0.3,2.887714385986328,0,3
0.8227433937505759,1.03079092502594,0.25,0.6666666666666666,0.1616673469543457,False,,,4,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-56,1649232176,3.049381732940674,21684,9e09c9f8b51d,172.18.0.3,3.049381732940674,0,4
0.8243166123592089,1.0263359546661377,0.25,0.6666666666666666,0.15223002433776855,False,,,5,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.2016117572784424,21684,9e09c9f8b51d,172.18.0.3,3.2016117572784424,0,5
0.8207046510781418,1.0292248725891113,0.25,0.6666666666666666,0.1517927646636963,False,,,6,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.3534045219421387,21684,9e09c9f8b51d,172.18.0.3,3.3534045219421387,0,6
0.8177966194896645,1.0275933742523193,0.25,0.6666666666666666,0.16407418251037598,False,,,7,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.5174787044525146,21684,9e09c9f8b51d,172.18.0.3,3.5174787044525146,0,7
0.8148502986411198,1.036588430404663,0.25,0.6666666666666666,0.15342140197753906,False,,,8,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.6709001064300537,21684,9e09c9f8b51d,172.18.0.3,3.6709001064300537,0,8
0.816329464108831,1.0291306972503662,0.25,0.6666666666666666,0.15402626991271973,False,,,9,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.8249263763427734,21684,9e09c9f8b51d,172.18.0.3,3.8249263763427734,0,9
0.8156425051370371,1.031822681427002,0.25,0.6666666666666666,0.15720367431640625,False,,,10,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,3.9821300506591797,21684,9e09c9f8b51d,172.18.0.3,3.9821300506591797,0,10
0.8172883464433357,1.0265530347824097,0.25,0.6666666666666666,0.16362977027893066,False,,,11,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-57,1649232177,4.14575982093811,21684,9e09c9f8b51d,172.18.0.3,4.14575982093811,0,11
0.8139340990433122,1.0271666049957275,0.25,0.6666666666666666,0.1483309268951416,False,,,12,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-58,1649232178,4.294090747833252,21684,9e09c9f8b51d,172.18.0.3,4.294090747833252,0,12
0.8174155817722544,1.0263713598251343,0.25,0.6666666666666666,0.14635133743286133,False,,,13,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-58,1649232178,4.440442085266113,21684,9e09c9f8b51d,172.18.0.3,4.440442085266113,0,13
0.8141531745039321,1.0257561206817627,0.25,0.6666666666666666,0.15425848960876465,False,,,14,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-58,1649232178,4.594700574874878,21684,9e09c9f8b51d,172.18.0.3,4.594700574874878,0,14
0.8192522381341557,1.029686689376831,0.25,0.6666666666666666,0.15455317497253418,True,,,15,f00c3582,3291e7bee5c74070875c64f90fdecee4,2022-04-06_08-02-58,1649232178,4.749253749847412,21684,9e09c9f8b51d,172.18.0.3,4.749253749847412,0,15
